NPL	-39.0333	174.1833
TKZ	-38.2366	175.8919
GBZ	-36.1666	175.3333
KAT	-35.0666	173.2833
NSN	-41.3	173.2166
FGL	-43.4	170.0333
OHA	-40.2083	175.3866
GMN	-42.4616	171.19
TEU	-45.533	167.65
TRG	-37.6719	176.1961
KWU	0.0	0.0
WIK	-36.8333	175.0833
KKO	-35.45	173.8166
AKL	-37.008	174.7916
THH	-35.8166	173.65
ASG	-43.9	171.7833
WRE	-35.7666	174.3666
WLG	-41.3272	174.8052
ZQN	-45.0211	168.7391
RAG	-37.8	174.8833
AMZ	-37.0297	174.9733
CHT	-43.9166	176.5
MON	-43.7833	170.1333
WIR	39.0333	177.4166
DUD	-45.928	170.1983
GIS	-38.6666	177.9833
OAM	-44.9666	171.0833
PCN	-41.35	174.0333
ROT	-38.15	176.2666
WKA	-44.7333	169.25
SZS	-47.0	167.8666
KBZ	-42.425	173.6052
GBS	-36.1833	175.3333
ALR	-45.2166	169.3666
MHB	-36.9666	174.9166
GTN	-43.9016	170.1183
WHO	-43.3	170.0166
TUO	-38.6833	176.0833
KTF	-40.85	172.8
HLZ	-37.8666	175.3333
TMZ	-37.0	175.6666
CHC	-43.4888	172.5333
DGR	-35.9397	173.8936
WSZ	-41.738	171.5766
MZP	-41.1166	173.0
WAG	-39.9666	175.0166
WTZ	-36.8333	175.7
MFN	-44.6166	167.9333
NPE	-39.4658	176.87
WHK	-37.9333	176.9333
CMV	-36.75	175.5
BHE	-41.5183	173.8702
KIV	46.9288	28.9266
BZY	47.838	27.7813
KUT	42.1766	42.4825
SUI	42.8666	41.1166
BUS	41.6102	41.5997
TBS	41.6738	44.8955
GLK	6.85	47.2666
ALU	11.8833	50.6666
ERA	10.6333	47.3666
GGR	8.4166	48.4833
KMU	-0.4166	42.8416
LKR	11.15	48.2
CMS	10.5	50.4583
LGX	3.8	42.05
BIB	3.0666	43.8
CMO	5.3666	48.5166
BBO	10.4166	45.0166
GBM	3.3333	42.1833
BSY	2.35	42.3333
CXN	11.8333	49.9583
HCM	8.0	49.925
BSA	11.2833	49.1833
BUO	9.5166	45.5666
MGQ	2.0144	45.3047
BXX	9.9333	43.15
GSR	9.5166	49.0833
HGA	9.4833	44.1
BOJ	42.5666	27.5
GOZ	43.1513	25.7127
KDG	42.1022	25.2186
PDV	42.0677	24.8508
SLS	44.0166	27.1833
HKV	41.9666	25.5
TGV	11.9177	-1.6566
ROU	43.8333	25.9833
JAM	42.5166	26.4833
SZR	42.4333	25.6166
SOF	42.7	23.4
VAR	43.2325	27.8255
VID	43.9833	22.8166
STX	17.7016	-64.8016
SKB	17.3111	-62.7186
NEV	17.2055	-62.59
GCM	19.2927	-81.3577
LYB	19.6666	-80.0833
CYB	19.7166	-79.825
JIB	11.55	43.1666
AII	11.15	42.7166
TDJ	11.7852	42.8844
OBC	11.9166	43.25
MHI	11.3333	43.0166
XWW	48.25	16.4166
QLX	47.483	9.733
KLU	46.6449	14.3266
ZRS	0.0	0.0
GRZ	47.0666	15.45
VIE	48.1102	16.5697
XJS	47.5433	10.7088
VDD	48.25	16.4166
ANT	0.0	0.0
INN	47.2666	11.35
HOH	47.3841	9.7
SZG	47.7933	13.0044
XWC	48.25	16.4166
LNZ	48.3	14.3
UNE	-30.1	28.7
SOK	-29.1666	28.0666
LES	-29.8	28.1333
MSU	-29.4666	27.5
MFC	-29.8	27.25
LRB	-28.9666	28.0
NKU	-29.9333	28.4333
TKO	-29.2333	28.9666
UTG	-30.5	27.6
SHZ	-30.5833	28.0
LEF	-29.7833	28.5833
SKQ	-29.9666	28.45
SHK	-29.9	28.25
PEL	-30.55	27.9166
MKH	-29.3666	29.0333
MSG	-29.7333	28.75
THB	-29.05	28.7166
AKF	24.2	23.3166
GHT	24.9666	10.1666
NFR	29.2	21.3833
QUB	26.6	12.7688
BCQ	-22.7833	17.4666
QMQ	25.9044	13.8972
SEB	26.9869	14.4725
MJI	32.9	13.2833
SRX	31.2	16.5833
BEN	32.1166	20.0666
LMQ	30.5	19.1666
TOB	32.0836	23.9763
TIP	32.6694	13.1566
LTD	30.1666	9.5
LAQ	30.1666	21.6666
HUQ	29.05	15.9333
DNF	32.55	22.7666
MRA	32.3333	15.0666
STT	18.3372	-64.9733
LPX	56.5166	21.1
RIX	56.9236	23.9711
VTS	57.3577	21.5438
DGP	55.9333	29.6833
BTS	48.1666	17.2166
SLD	48.6333	19.1333
OSS	40.6088	72.7933
FRU	43.0613	74.4775
ASI	-7.9697	-14.3936
WGF	-29.0666	27.7333
BAH	26.0	50.5
GBQ	26.2572	50.6119
MQV	35.9088	0.1494
HME	31.6666	6.15
MUW	35.2077	0.1472
CZL	36.2852	6.6191
GHA	32.3833	3.8166
TMR	37.0636	6.5275
TGR	33.1	6.0666
GJL	36.8	5.8833
BJA	36.75	5.0833
DJG	24.45	9.5
VVZ	26.4833	8.4666
BFW	29.25	-0.05
SKI	36.8694	6.95
TAF	35.7166	-0.7166
AZR	27.8833	-0.2833
TLM	34.8783	-1.315
QSF	36.1913	5.4094
ELG	30.5713	2.8597
CBH	31.65	-2.25
OGX	31.9166	5.4
TMX	29.25	-0.25
ORN	35.6166	-0.6166
TEE	0.0	0.0
TIN	27.7002	-8.1672
ALG	36.7833	3.05
MZW	33.55	-0.2833
INZ	27.25	2.5166
KDF	7.8	15.65
INF	19.5666	5.75
BSK	34.8	5.7333
GBB	26.15	-7.35
TID	14.1	-16.4833
LOO	33.7644	2.9283
ELU	33.5166	6.7833
AAE	36.8333	8.0
BLJ	35.55	6.1666
BMW	21.1333	1.0666
BUJ	35.3325	4.2063
IAM	28.0516	9.6427
ATR	20.5	-13.05
OTL	17.5333	-14.7166
KFA	16.6333	-11.4
FGD	22.5	-12.675
AJJ	19.7333	-14.3833
SEY	15.1833	-12.2
NKC	18.0897	-15.9538
CGT	20.45	-12.3666
TIY	18.55	-11.4166
KED	16.1666	-13.5166
MBR	16.0	-12.5083
NDB	20.9325	-17.0327
THI	18.4666	-9.5
TMD	16.25	-8.1666
AEO	16.7	-9.65
MOM	17.75	-12.5
EMN	16.6	-7.2833
ZLG	20.85	-17.0833
LEG	17.1666	-13.95
OUZ	22.7	-12.5
BGH	16.6333	-14.2
THT	17.25	-10.6666
MQC	47.1333	-56.3833
FSP	46.9166	-56.1666
TNM	-62.1908	-58.9866
MCM	43.7333	7.4166
SSB	0.0	0.0
SJF	18.3333	-64.75
SPB	18.3386	-64.9408
JCD	0.0	0.0
IMI	6.9833	171.6166
EBO	4.6	168.75
NMU	8.0	168.1666
MIJ	6.0833	171.75
KBT	8.9	170.85
BII	11.5	165.55
EJT	6.1333	171.9166
UIT	5.8333	169.6166
TBV	-54.15	-72.4
EAL	9.0833	167.3333
UTK	11.2333	169.8666
AIP	7.2666	168.8166
TIC	7.0833	171.9166
WTO	10.1666	166.0333
WTE	9.45	170.0333
AIM	10.2	169.9833
UJE	9.0833	165.6666
LML	8.9166	166.25
JAT	7.0	168.9833
MAV	8.75	171.1
MAJ	7.25	171.3666
JEJ	7.5833	168.9166
MJB	10.2833	170.8833
NDK	5.6333	168.1166
MJE	7.8333	168.1666
RNP	11.15	166.8833
ENT	11.3408	162.3277
AUL	8.1333	171.1666
AIC	7.1	171.2333
KIO	5.65	169.2
LIK	9.8166	169.3166
AMR	7.0833	171.6833
KWA	8.75	167.75
LOF	7.8	168.2833
WJA	7.4666	168.5666
EBN	9.3333	166.8
GZM	36.0416	14.2083
MLA	35.8666	14.4833
JCO	36.0166	14.3333
MFM	22.1494	113.5916
LDX	5.4833	-54.0333
MPY	3.6666	-54.0333
CAY	4.9333	-52.3333
REI	4.3166	-52.1333
OYP	3.9	-51.8
XAU	3.6166	-53.2
GIU	7.95	80.75
KDW	7.3	80.7166
ADP	8.3	80.4166
KDZ	7.2	80.4333
TRR	8.5666	81.2333
ACJ	8.35	80.3833
KCT	5.9833	80.3333
JAF	9.7833	80.0666
HIM	8.0333	80.95
BTC	7.7	81.6666
BJT	6.4211	79.9988
AFK	7.2833	81.6666
WRZ	6.2544	81.2352
KDY	8.4586	81.2319
CMB	7.1791	79.883
KEZ	6.85	80.55
KTY	6.0	80.3
MNH	7.75	83.0
GOY	7.3333	81.6166
DIW	6.9666	81.0
DBU	-21.5227	32.8961
NUF	50.0333	-1.8333
APW	-13.8333	-172.0
FGI	-14.1666	-171.6666
LAV	-13.9166	-172.0
MXS	-13.7355	-172.2533
AAU	-13.4583	-172.6
NBE	36.0758	10.4386
QSG	54.9666	9.7833
SGD	54.95	9.7666
RNN	55.0666	14.75
SQW	56.55	9.1727
TED	0.0	0.0
CNL	57.4833	10.2166
SKS	55.2333	9.2666
AAL	57.1	9.85
CPH	55.618	12.6558
ZBU	0.0	0.0
XJE	55.2833	9.3
EBJ	55.5	8.4833
RKE	55.5833	12.1333
BYR	57.1166	11.0
AAR	56.3072	10.6261
MRW	54.6858	11.435
KRP	56.3	9.1166
VEJ	55.7	9.5333
ODE	55.4766	10.3308
STA	55.9833	8.35
QJV	57.7166	10.5333
BLL	55.7333	9.15
FNC	32.6977	-16.7744
PDL	37.7411	-25.6977
LIS	38.7813	-9.1358
VRL	41.3	-7.75
OPO	41.248	-8.6813
ZYF	9.3833	38.0333
HOR	38.5333	-28.6166
VSE	40.65	-7.9166
CHV	41.7333	-7.4666
BGZ	41.5833	-8.45
FAO	37.0144	-7.9658
TER	38.7619	-27.0908
FLW	39.4666	-31.15
SJZ	38.6627	-28.2444
PIX	38.4666	-28.3333
SMA	36.9713	-25.1705
ZYD	39.0	-9.1333
CBP	40.1613	-8.4722
GRW	39.0666	-28.0
SIE	37.95	-8.8666
COV	40.2833	-7.5
CVU	39.7	-31.1
BGC	41.8166	-6.75
SWS	51.6	-4.0666
WEM	51.3	0.4166
DND	56.4525	-3.0166
FAB	51.2666	-0.7333
TSO	49.95	-6.3166
BEX	51.6163	-1.0958
LTN	51.8666	-0.3666
BWY	52.1	1.3166
CVT	52.3697	-1.4797
HLY	53.3166	-4.6333
KOI	58.9333	-2.9
NDY	59.4666	-2.65
OXF	51.8333	-1.25
INV	57.5333	-4.05
PIK	55.5094	-4.5866
LPH	56.05	-5.4333
BBS	51.3305	-0.8444
MSE	51.3666	1.35
HEN	51.5833	-0.2333
HRT	54.05	-1.25
LDY	55.0427	-7.1611
MME	54.5091	-1.4294
OKH	52.6666	-0.7333
CAL	55.4166	-5.6
SCS	60.43	-1.2961
KNF	51.3666	-0.2833
GCI	49.4361	-2.6005
DSA	53.4747	-1.0044
LEQ	50.1	-5.6666
GLA	55.8719	-4.433
WTN	53.1666	-0.5333
NCL	55.0333	-1.7
NQT	52.9666	-1.1666
SOU	50.95	-1.35
FFD	51.7	-1.7833
WOB	51.55	-0.7166
TRE	56.5	-6.9166
WRY	59.35	-2.9333
RAY	55.85	-5.05
NWI	52.5166	1.25
MAN	53.35	-2.2666
UNT	60.75	-0.85
BHX	52.45	-1.75
BOL	55.1666	-6.7666
ULL	56.4166	-6.3333
BHD	54.618	-5.8725
HTF	51.765	-0.2483
EOI	59.2	-2.7833
CEG	53.1333	-2.9333
ESH	50.8352	-0.3019
CAX	54.9333	-2.8
FOA	60.1166	-2.05
BUT	53.4166	-2.5833
ISC	49.9	-6.4
LKZ	52.4094	-0.5611
CSA	56.0588	-6.2438
BFS	54.5908	-5.9166
SQZ	53.3	-0.5666
HYC	51.6333	-0.7666
BLK	53.7716	-3.0286
ADV	51.2166	-1.4666
NRL	59.3666	-2.4333
WUK	52.95	-2.8333
LYE	51.5166	-1.9666
BZZ	51.75	-1.5838
BWF	54.1166	-3.2333
WIC	58.45	-3.0833
ZXP	56.4	-3.4333
EMA	52.8311	-1.328
SWI	51.5666	-1.7833
OHP	-0.5666	10.2833
ABB	51.6666	-1.2833
SEN	51.5694	0.7
BRR	57.0166	-7.4333
IPW	52.0333	1.2
LCY	51.5052	0.0552
ABZ	57.2	-2.2
ZLX	51.5166	-0.1
FEA	60.5833	-0.9666
COL	56.6166	-6.6166
FZO	51.5194	-2.5908
EDI	55.95	-3.35
BBP	50.6833	-1.0833
WHS	60.3666	-0.9833
WFD	51.1166	-1.8333
BQH	51.5166	-0.1
CRN	57.65	-4.05
OBN	56.5833	-5.5
OUK	60.4166	0.75
SZD	53.3941	-1.3886
UHF	51.9333	-1.2666
FLH	58.5	-3.0
BRS	51.3833	-2.7166
BEQ	52.35	0.7666
ZDU	56.5	-2.9666
LSI	59.8788	-1.2955
MHZ	51.4166	-1.7
DOC	57.8833	-4.0833
HUY	53.5744	-0.3508
CWL	51.4	-3.35
GQJ	55.7833	-6.4666
QQS	0.0	0.0
FSS	57.65	-3.5666
GLO	51.8941	-2.1672
SKL	57.3333	-6.25
CBG	52.2	0.1833
ENK	54.3988	-7.6333
RCS	51.35	0.5
AYH	52.3666	-0.2666
QQW	51.5166	-0.1
ADX	56.3666	-2.8666
ORM	52.3	-0.7833
FKH	52.8333	-0.8333
LHR	51.4697	-0.4513
LYX	50.9561	0.9391
NHT	51.55	-0.3833
YEO	51.0166	-2.6333
FWM	56.8166	-5.1166
WXF	51.8833	-0.5666
HOY	58.8333	-3.3
SOY	59.1833	-2.5166
LPL	53.3336	-2.8497
ODH	51.25	-0.9333
GXH	51.4166	-1.7
BSH	50.8333	-0.1333
SYY	58.2166	-6.3333
ACI	49.7	-2.2166
BEB	57.4833	-7.3666
BRF	51.0	-3.1833
EWY	51.4	-1.3166
ZIV	57.0833	-4.6666
KYN	51.7166	-1.0833
STN	51.8833	0.2333
HAW	51.8166	-4.9666
GSY	51.3333	0.0333
ZEP	51.5166	-0.1
BOH	50.78	-1.8425
EXT	50.7333	-3.4166
LMO	57.7166	-3.2666
UPV	51.2833	-1.8166
ILY	55.6833	-6.25
LGW	51.148	-0.1902
FIE	59.5	-1.6666
JER	49.208	-2.1955
NQY	50.4405	-5.9952
DON	17.6333	-89.6666
CIQ	14.8	-89.55
GUA	14.5666	-90.5333
PCG	17.2666	-90.2583
MCR	17.0916	-89.1583
HUG	15.3333	-91.4666
CBV	15.5833	-90.25
FRS	16.9166	-89.8833
PBR	15.8	-88.5
RER	14.5333	-91.6833
AQB	15.3666	-89.8
LCF	15.8166	-88.75
CMM	17.5	-90.1666
LOX	0.0	0.0
UAX	17.3833	-89.6666
RUV	15.8333	-90.3333
CTF	14.1666	-90.15
TKM	17.2166	-89.6333
ENJ	14.1	-90.8333
AHO	40.6333	8.2833
ZJE	38.6333	15.0666
NAP	40.8861	14.2908
ZIE	38.4	14.9666
VIC	45.5741	11.5166
FRL	44.2	12.0666
NSY	37.4	14.9166
RAN	44.3666	12.2166
TRS	45.8266	13.4722
BZO	46.45	11.3166
TSF	45.6516	12.1988
ZIQ	39.7333	16.1166
RRO	40.6166	14.3666
AOT	0.0	0.0
LIN	45.45	9.2833
SUF	38.9052	16.2422
XIK	45.5	9.5
JLO	45.5	12.6
ZJY	40.9	12.9666
ZMI	40.8833	14.2861
AVB	46.0666	12.6
EBA	42.7666	10.2833
BRI	41.1333	16.7833
PEJ	40.5947	17.0066
ZJX	38.7833	15.2166
SWK	45.5	9.5
AOI	43.6333	13.5
TTB	39.9255	9.6572
VCE	45.5052	12.3519
ZMF	19.6166	-71.8833
RMI	44.0166	12.6
GOA	44.43	8.8375
CTA	37.4666	15.0666
TQR	43.2666	10.9333
CAG	39.2513	9.05
GBN	41.7	15.7333
FLR	43.81	11.205
UDN	46.0333	13.1833
BGY	45.6738	9.7041
ZMS	43.8	11.2027
XIX	45.4166	11.0333
DCI	39.3166	8.9666
ALL	44.0333	8.1166
ZJJ	40.7666	14.0333
CRV	39.0	17.0833
VBS	45.4288	10.3305
ZIP	38.4666	14.95
QMM	42.7666	10.2333
LCV	43.8333	10.5833
BLQ	44.5355	11.2886
TPS	38.0166	12.4833
VIF	0.0	0.0
REG	38.0666	15.65
SAY	43.2563	11.255
FOG	41.4166	15.5333
BLX	46.3333	12.3416
XVY	41.9666	12.6666
TAR	40.6166	17.25
ZMJ	19.6166	-71.8833
GRS	42.75	11.0666
XRJ	41.9666	12.6666
CIA	41.7994	12.595
MXP	45.6333	8.7333
OLB	40.8986	9.5175
TFC	37.85	15.2833
CIY	37.0	14.6
BDS	40.6575	17.9469
ISH	40.6333	13.8333
LCC	40.25	18.1333
TRN	45.2008	7.6497
LMP	35.3333	12.5833
LIU	35.8722	12.8666
PEG	43.0958	12.5133
FCO	41.8044	12.2508
VRN	45.4666	10.9333
CUF	44.5352	7.6175
XVQ	45.5833	12.5666
XJD	25.1172	51.315
XOZ	25.25	51.5
DOH	25.2611	51.565
XCH	-10.4505	105.6902
KSI	9.1666	-10.1166
CKY	9.5666	-13.6166
NZE	7.8166	-8.7
FIG	10.35	-13.5666
KNN	10.4	-9.3
LEK	11.3283	-12.3008
SBI	12.4833	-13.3
FAA	10.0333	-10.75
GII	11.4	-9.1833
MCA	8.5333	-9.4666
BKJ	10.9666	-14.2833
AQS	-16.75	179.35
NGI	-18.0333	179.3
RTA	-12.5	177.0833
SVU	-16.7666	179.3833
VTF	-18.55	177.6166
LUC	-16.75	179.4166
LEV	-17.6833	178.8333
VAU	-17.5	177.8416
LKB	-18.2	178.8333
KAY	-17.6166	179.0
NAN	-17.7552	177.4433
KDV	-19.05	178.2166
TTL	-17.8	177.3166
NTA	-18.0833	177.3166
ICI	-16.7333	179.5833
LBS	-16.4666	179.3333
VBV	-16.6666	179.05
KXF	-17.3166	179.3833
TVU	-16.6905	179.8769
KVU	-18.2166	177.7333
SUV	-18.0333	178.5666
BFJ	-17.55	177.6833
RBI	-17.0333	178.9166
BVF	-16.8	178.6166
MNF	-17.6611	177.1194
YAS	-16.7833	177.5166
MFJ	-18.6	179.8833
PHR	-18.1833	178.2333
BXL	-16.9361	177.3638
CST	-17.6194	177.1222
ONU	-20.65	-178.7
GAN	0.6933	73.1555
KDM	0.488	72.9955
MLE	4.1919	73.5291
HAQ	6.75	73.15
KDO	1.8591	73.5219
XEX	0.0	0.0
VTL	48.2	5.95
SBK	48.5166	-2.8
QYW	46.8666	3.65
BVA	49.45	2.1166
VIY	0.0	0.0
XTT	0.0	0.0
TGF	47.2	-0.4333
EPL	48.3333	6.0694
LME	48.0	1.25
LBI	43.9333	2.15
BIQ	43.4666	-1.5333
JDP	-44.0666	-70.4833
CEQ	43.5463	6.9541
SEC	44.8833	6.6916
LDV	48.5	4.1
MPL	43.5833	3.9666
UIP	47.9666	-4.1666
AJA	41.9166	8.8
LYN	45.7297	4.9394
RYN	45.6333	-0.9666
BES	48.45	-4.4166
AUF	47.8463	3.4966
TUF	47.418	0.723
LBG	48.9666	2.45
NIT	46.3166	-0.45
JCA	43.5527	7.0166
RNE	46.0166	4.0166
PGF	42.7408	2.8697
ZFJ	48.15	4.85
VAF	44.9166	4.9666
CET	47.0666	-0.8833
XPJ	45.6333	-0.75
LSO	46.4833	-1.75
DNR	48.5833	-2.0833
DLE	47.0427	5.435
JAH	43.2833	5.6
XYV	45.75	4.85
XYD	46.2352	5.1516
CFE	45.7833	3.1666
CVF	45.3963	6.6333
DXA	48.15	-0.55
PIS	46.5833	0.3
MLH	47.59	7.5291
XPZ	46.7666	2.8166
MZM	50.0666	3.0666
TLS	43.635	1.3677
LTT	46.773	2.8166
ZYN	0.0	0.0
ETZ	48.9791	6.2477
AUR	44.8916	-2.4166
LDE	43.1819	0.0002
CNG	45.7	-0.3333
MFX	45.4166	6.5666
XYL	45.75	4.85
EBU	45.5	4.5
VHY	46.1666	3.4
LVA	48.0666	-0.7666
ORE	47.9166	1.9
DIJ	47.2666	5.0833
GAT	44.4583	6.025
SOZ	41.85	9.3833
BOD	44.8286	-0.7152
JLP	43.5666	7.1
NCE	43.6652	7.215
XYT	46.4833	-0.6333
CLY	42.5333	8.8
MVV	45.8666	6.6166
MRS	43.4366	5.215
CER	49.65	-1.4666
LTQ	50.5166	1.6166
CQF	50.9666	1.95
LPY	45.0833	3.7666
FSC	41.5833	9.25
CMF	45.5666	5.9166
RNS	48.0666	-1.7333
BOR	47.65	7.0166
AGF	44.1833	0.6
JPU	48.7333	2.55
XPG	0.0	0.0
LRT	47.7666	-3.45
PGX	45.1975	0.8152
LBY	47.2894	-2.3463
NCY	45.925	6.0916
BIA	42.7	9.45
RHE	49.3166	4.0666
RCO	45.8905	-0.9805
ZFQ	48.6833	1.1
MXN	48.6	-3.8166
ORY	48.7233	2.3794
TNF	48.7497	2.1111
BZR	43.3233	3.3533
BVE	45.15	1.4666
QYR	48.3216	4.0166
DCM	43.5558	2.2855
JEV	48.6166	2.4166
GNB	45.363	5.3327
DPE	49.9333	1.0833
CFR	49.1833	-0.45
MCU	46.35	2.6
AVF	46.2	6.7666
NTE	47.15	-1.6
LEH	49.5333	0.0833
AHZ	45.0833	6.0833
NVS	47.0	3.15
URO	49.3833	1.1833
ANG	45.6666	0.2
LIL	50.5666	3.1
SYT	46.4	4.0333
CMR	48.0833	7.3666
XFA	50.6333	3.0666
EDM	46.7	-1.3833
ENC	46.0333	6.5833
DOL	49.3666	0.1666
MEN	44.5	3.5333
SXB	48.5833	7.6333
FRJ	43.4166	6.7333
EVX	49.0166	1.15
ANE	47.5602	-0.3122
XRF	47.0666	3.0
FNI	43.7575	4.4163
AVN	43.9066	4.9019
DLP	48.8725	2.7758
LAI	48.75	-3.4833
CCF	43.2166	2.3166
RDZ	44.3666	2.5166
SNR	47.3166	-2.15
CSF	49.2666	2.4833
SXD	43.6166	7.05
LRH	46.5	-1.5
OBS	44.6166	4.3833
CDG	49.0097	2.5477
GFR	48.8827	-1.5638
VNE	47.65	-2.7666
SCP	44.6833	6.5833
BAE	44.3883	6.6102
CHR	46.8166	1.7
LYS	45.7255	5.0811
BOU	47.0666	2.3666
XCR	48.7733	4.2061
XGB	0.0	0.0
EGC	44.8333	0.5166
CTT	43.2555	5.7888
TLN	43.0972	6.1461
LIG	45.8608	1.1802
XZN	46.4	5.8333
ZAO	44.3333	1.4833
BXO	11.8833	-15.65
OXB	11.8947	-15.6536
BQE	11.3	-15.85
CMZ	-25.3166	32.9666
PDD	-26.1833	36.9666
VJB	-25.0333	33.6166
LBM	-18.4	36.1
VPY	19.1333	33.4833
MMW	-16.75	39.2166
DGK	6.9002	124.8547
LMZ	-10.7666	40.4833
MNC	-14.4833	40.7166
IBL	-21.7058	35.4513
VNX	-22.0333	35.3
VXC	-13.2833	35.25
NTC	21.6183	35.3416
RRM	-18.2908	35.9452
TET	-16.1047	33.6402
TGS	-24.6166	32.4166
BCW	-23.7333	35.1166
TCV	-15.9147	33.1588
MPM	-25.9166	32.5666
MTU	-13.1277	39.0027
ANO	-16.1666	39.9333
VJQ	-15.5	37.0166
IBO	-12.3333	40.5833
FXO	-14.8166	36.5333
NND	-11.0833	39.6
MZB	-11.35	40.35
LFB	-15.0105	40.6663
PEB	-17.25	38.1833
APL	-15.1	39.2833
INH	-23.8666	35.4166
IDC	42.5333	-4.55
MJS	-25.35	32.2166
AME	-15.65	37.6833
INE	-18.6166	36.4
IHC	-26.0	32.9333
BZB	-18.7166	36.3333
MFW	-10.8833	40.5666
IMG	-18.4	35.0
BEW	-19.8	34.9
UEL	-17.8666	36.85
MUD	-11.65	39.55
BJN	-17.1833	37.95
XSP	1.3666	103.9666
QPG	1.3605	103.9094
SIN	1.3502	103.9944
KUC	0.2333	173.4166
NON	-0.6397	174.4277
AEA	0.4833	173.85
TRW	1.3816	173.1469
BBG	3.0833	172.8166
OOT	-1.8666	175.5666
TMN	-2.5	175.9833
NIG	-1.3833	176.4333
AAK	0.2166	174.0
MTK	3.1166	172.8
AIS	-2.6333	176.8166
MNK	0.0333	173.0
TBF	-1.3333	174.8333
MZK	1.9833	173.6666
TSU	-1.4833	174.9333
BEZ	-1.3333	176.0
TNV	3.8666	-159.35
CIS	-2.8333	-171.6666
TNQ	4.7166	-1.4
CXI	1.9861	-157.3497
ABF	1.4166	172.8333
OSP	54.4666	17.0166
KRK	50.2	19.9833
IEG	52.1386	15.7986
SZY	53.4833	20.9333
CZW	50.8166	19.1
WAW	52.1666	20.9666
LCJ	51.7219	19.398
OSZ	54.25	16.25
BZG	53.0966	17.9777
SZZ	53.5833	14.9
RZE	50.0433	22.0166
GDN	54.3775	18.4661
WRO	51.1027	16.8858
KTW	50.4741	19.0799
CRU	12.4666	-61.4666
GND	12.0041	-61.7861
KMC	27.9008	45.528
SHW	17.4166	47.1
DWD	24.4497	44.1211
TUU	28.3833	36.5833
MJH	25.9333	45.3666
DHA	26.2655	50.1519
MED	24.5333	39.7166
JED	21.6794	39.1566
SLF	20.4666	45.6166
AQI	28.3166	46.1166
TIF	21.2702	40.4158
RAE	30.9666	40.9833
DMM	26.4711	49.7977
RAH	29.65	43.5
YNB	24.0833	38.05
AHB	18.2166	42.5
EJH	26.4166	36.75
HOF	25.2852	49.4852
HAS	27.5166	41.75
RUH	24.9577	46.6988
GIZ	16.9336	42.5669
AJF	29.9333	40.2
AKH	24.0627	47.5805
KMX	18.3	42.8
XZF	21.5169	39.2191
UZH	26.1	43.9333
HBT	27.8944	45.5263
ELQ	26.3	43.8166
ABT	22.8333	42.2166
URY	31.3333	37.4166
ZUL	26.3	44.8166
EAM	17.6	44.4166
WAE	20.5	45.1666
TUI	27.1333	44.1
BHH	19.9833	42.65
NLV	47.05	31.9166
TNL	50.0166	23.9166
ODS	46.5	30.6166
MPW	47.1	37.55
KBP	50.345	30.8833
IFO	48.8833	24.6833
DNK	48.45	34.9833
KWG	48.05	33.2166
ERD	46.7333	36.7833
SIP	45.0522	33.9752
IEV	50.4	30.4666
CKC	49.4166	32.0
UKS	44.6913	33.5752
KGO	48.55	32.3
HRK	50.0	36.25
KCP	48.6933	26.6066
VSG	48.5666	39.3333
VIN	49.2333	28.4833
DOK	48.0833	37.75
UDJ	48.6341	22.2633
LWO	49.8125	23.9561
CEJ	51.5	31.3
KHE	46.6333	32.9333
UMY	50.8583	34.7625
MXR	49.9666	33.6
RWN	50.6	26.15
UCK	50.75	25.3333
HMJ	49.4166	27.0
SEV	48.9	38.55
CWC	48.2666	25.9666
ZTR	50.273	28.7355
OZH	47.8675	35.3158
KHC	45.3666	36.45
KHU	49.1	33.45
KRQ	48.7055	37.6288
JSO	59.2	17.6166
NYO	58.7891	16.9069
KID	55.9205	14.0852
GVX	60.5166	17.0166
ARN	59.6519	17.9186
LYC	64.6	18.6666
KSK	59.3333	14.5166
XYP	0.0	0.0
KSD	59.3666	13.4666
KRF	62.8833	17.8333
XEZ	59.2	17.6166
RNB	56.2666	15.2666
BMA	59.3527	17.95
TYF	60.1575	12.9911
AJR	65.5913	19.2855
JHE	56.05	12.7
XYC	58.0186	13.1013
THN	58.3166	12.35
XYH	59.6833	15.8166
EKT	59.3833	16.45
XXU	60.2833	15.9833
AGH	56.2833	12.8333
XYO	49.0	8.6666
HUV	61.7333	17.1166
HLF	57.5258	15.8233
KRN	67.8166	20.3333
LDK	58.4666	13.1686
XWL	57.7166	11.9666
SFT	64.6333	21.0833
XYU	56.0666	14.6166
VHM	64.6166	16.65
LPI	58.4061	15.6805
XYM	49.65	22.75
SQO	65.2333	16.9
PJA	63.2455	23.0688
XZQ	37.7166	28.9666
NRK	58.5863	16.2505
XYX	45.4705	19.7058
XWP	56.2166	13.7333
ORB	59.25	15.2333
BLE	60.3666	15.5
XYI	57.5	15.5666
XYB	57.0333	14.85
XWQ	59.6333	17.0666
JLD	56.3055	12.85
JMM	11.3833	8.2833
OSK	57.3519	16.4983
MMX	55.55	13.3666
XXK	59.0166	16.2166
GEV	67.0	20.8333
JKG	57.7575	14.0686
VXO	56.9291	14.728
OSD	63.1833	14.5
GSE	57.7758	11.9666
XFR	11.3833	8.2833
KVB	58.45	13.9666
UME	63.7919	20.2827
VBY	57.6666	18.35
VVK	57.75	16.6333
